"author","authorIsChannelOwner","channelId","channelName","channelUrl","channelUsername","cid","comment","comments","commentsCount","commentsTurnedOff","date","descriptionLinks/0/text","descriptionLinks/0/url","descriptionLinks/1/text","descriptionLinks/1/url","descriptionLinks/2/text","descriptionLinks/2/url","descriptionLinks/3/text","descriptionLinks/3/url","descriptionLinks/4/text","descriptionLinks/4/url","descriptionLinks/5/text","descriptionLinks/5/url","descriptionLinks/6/text","descriptionLinks/6/url","descriptionLinks/7/text","descriptionLinks/7/url","descriptionLinks/8/text","descriptionLinks/8/url","descriptionLinks/9/text","descriptionLinks/9/url","descriptionLinks/10/text","descriptionLinks/10/url","descriptionLinks/11/text","descriptionLinks/11/url","descriptionLinks/12/text","descriptionLinks/12/url","descriptionLinks/13/text","descriptionLinks/13/url","descriptionLinks/14/text","descriptionLinks/14/url","descriptionLinks/15/text","descriptionLinks/15/url","descriptionLinks/16/text","descriptionLinks/16/url","descriptionLinks/17/text","descriptionLinks/17/url","descriptionLinks/18/text","descriptionLinks/18/url","descriptionLinks/19/text","descriptionLinks/19/url","descriptionLinks/20/text","descriptionLinks/20/url","descriptionLinks/21/text","descriptionLinks/21/url","descriptionLinks/22/text","descriptionLinks/22/url","descriptionLinks/23/text","descriptionLinks/23/url","descriptionLinks/24/text","descriptionLinks/24/url","descriptionLinks/25/text","descriptionLinks/25/url","descriptionLinks/26/text","descriptionLinks/26/url","descriptionLinks/27/text","descriptionLinks/27/url","descriptionLinks/28/text","descriptionLinks/28/url","descriptionLinks/29/text","descriptionLinks/29/url","descriptionLinks/30/text","descriptionLinks/30/url","descriptionLinks/31/text","descriptionLinks/31/url","descriptionLinks/32/text","descriptionLinks/32/url","descriptionLinks/33/text","descriptionLinks/33/url","descriptionLinks/34/text","descriptionLinks/34/url","descriptionLinks/35/text","descriptionLinks/35/url","descriptionLinks/36/text","descriptionLinks/36/url","descriptionLinks/37/text","descriptionLinks/37/url","descriptionLinks/38/text","descriptionLinks/38/url","descriptionLinks/39/text","descriptionLinks/39/url","descriptionLinks/40/text","descriptionLinks/40/url","descriptionLinks/41/text","descriptionLinks/41/url","descriptionLinks/42/text","descriptionLinks/42/url","duration","hasCreatorHeart","hashtags/0","hashtags/1","hashtags/2","id","input","isMonetized","likes","location","numberOfSubscribers","pageUrl","publishedTimeText","replyCount","replyToCid","subtitles","text","thumbnailUrl","title","type","url","videoId","viewCount","voteCount"
"@iscifion7122","false",,,,,"UgzZzEuONDVGc0MnNWx4AaABAg.AA3bviO3HjsAB2uUcMYtfv","​ @PjXu98  It's unbox therapy",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0","UgzZzEuONDVGc0MnNWx4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@myearsgotyouthsystem8802","false",,,,,"UgwaDh63ZPNV-TyzerZ4AaABAg.AC6LVJHYo-HADD8r1hjwaL","You only back what you already have.",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://youtu.be/3uZcv68uNH8","2 months ago","0","UgwaDh63ZPNV-TyzerZ4AaABAg",,,,"My Favorite Bluetooth Speaker Just Got An Upgrade! | Tribit Stormbox 2 Bluetooth Speaker Review","reply",,"3uZcv68uNH8",,"0"
"@ordinarygadgetuser","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwAB5ldzUFkvT","enjoyed the review",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@nickilovestech","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwAB5liM5mG2c","Love your videos",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@katherineqiqi","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwAB5mBJdoBx1","Excellent video",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@Louis-TN","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwAB69BjMxacP","Watched",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@sureshbitla846","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwAB7hRIk5N2F","proud member of HTTsquad",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@StefanieLi","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwABFs_yAlGGI","good job",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@HarrySongooo","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwABIG_ZhtV4v","Great job",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@anistonfiftytwo","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwABIKrFfDEQP","wonderful review",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@JustDoitinworld","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwABL0pU2caNP","like this speaker",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@omatujhesalam","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwABPX2Rr8uxM","Good review!",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@Kevinlocate","false",,,,,"UgwvGFiMblAS11z3EP14AaABAg.AB0YxlSApJwABPbPsFAqn5","well done",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwvGFiMblAS11z3EP14AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@Unic_Trandz","false",,,,,"UgwQHvePeZduXMmcZnh4AaABAg.ABQItduBeVHADTxYlRnk6G","Pta lge to.mujhe bhi btana",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=_dvZrLaChGQ","2 months ago","0","UgwQHvePeZduXMmcZnh4AaABAg",,,,"Tribit StormBox Blast 2! Loudest Portable Party Speaker","reply",,"_dvZrLaChGQ",,"0"
"@marbar67","false",,,,,"UgwT96YirCyCkfySJzR4AaABAg","I really like the rgb lights, they're pretty neat. It would be nice if it had an app or something to customize the lights and even the sound settings.",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/shorts/T7ckGXiM1T0","5 months ago","1",,,,,"Tribit StormBox Mini 12W Speaker is Small but powerful with sound test #shorts #speaker #audio","comment",,"T7ckGXiM1T0",,"4"
"@JG-dt2ub","false",,,,,"Ugz2-LBQUNwMnz02-pJ4AaABAg","Way better and deeper bass than a go 3 or go 4. I own this and both jbls and this tribit is 2x as deep bass and louder in general",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/T7ckGXiM1T0","4 months ago","0",,,,,"Tribit StormBox Mini 12W Speaker is Small but powerful with sound test #shorts #speaker #audio","comment",,"T7ckGXiM1T0",,"0"
"@joseluismesana7931","false",,,,,"UgztJyEMRqAwTD3jI3R4AaABAg","Does this have a built-in mic? TIA",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/T7ckGXiM1T0","4 months ago","1",,,,,"Tribit StormBox Mini 12W Speaker is Small but powerful with sound test #shorts #speaker #audio","comment",,"T7ckGXiM1T0",,"0"
"@JENISHVAVADIYA","false",,,,,"UgzEEnUfhSqvgPi-NQ14AaABAg","I want for my online lacture which have clear voice 
Is it ok to buy this stormbox mini ?? Under 2k",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/T7ckGXiM1T0","5 months ago","2",,,,,"Tribit StormBox Mini 12W Speaker is Small but powerful with sound test #shorts #speaker #audio","comment",,"T7ckGXiM1T0",,"0"
"@vvishnan1818","false",,,,,"Ugy9lWtdS48EjLfTSg54AaABAg","Can I choose this  r boat stone 352 pro i need good bass",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/T7ckGXiM1T0","1 month ago","0",,,,,"Tribit StormBox Mini 12W Speaker is Small but powerful with sound test #shorts #speaker #audio","comment",,"T7ckGXiM1T0",,"0"
"@ghtechreview","true",,,,,"UgwT96YirCyCkfySJzR4AaABAg.A9awrhDE3foA9b9oNJvexS","Yes, that would have been awesome if they let you customize the lighting.",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/T7ckGXiM1T0","5 months ago","0","UgwT96YirCyCkfySJzR4AaABAg",,,,"Tribit StormBox Mini 12W Speaker is Small but powerful with sound test #shorts #speaker #audio","reply",,"T7ckGXiM1T0",,"1"
"@StefanieLi","false",,,,,"Ugz3PM8muGPfJLGsEdN4AaABAg.AB5lbrU3QO2ABFsmZusMpr","That 200W power is insane! Plus, the clarity makes it feel like you’re in the front row at a live show",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","Ugz3PM8muGPfJLGsEdN4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@HarrySongooo","false",,,,,"Ugz3PM8muGPfJLGsEdN4AaABAg.AB5lbrU3QO2ABIGkfSVlu7","Tribit really put effort into delivering top-notch audio quality. Perfect for audiophiles and casual listeners alike.",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","Ugz3PM8muGPfJLGsEdN4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@Kevinlocate","false",,,,,"Ugz3PM8muGPfJLGsEdN4AaABAg.AB5lbrU3QO2ABPbTQbDjq2","The Texas Instruments amps really make a difference, right? Not just loud but super crisp!",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","Ugz3PM8muGPfJLGsEdN4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@waynedexter","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACESK4DaIZe","@ My point is you can have “the fancy bling bling” and have a good sound signature too. They’re not mutually exclusive and this speaker is a perfect example of this. Just because you have lights doesn’t necessarily mean sound was sacrificed and it doesn’t necessarily mean the sound would be better if it didn’t have lights. 
Lastly, if you were really concerned about sound then you wouldn’t be here and we wouldn’t be going back and forth about cheap Chinese made speakers, imo and respectfully",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"3"
"@waynedexter","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACETvhZvNH7"," @StayReal02  I wish folks would stop making assertions based solely on their feelings
…and when you ask said folks for evidence or give them pushback they get defensive.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago (edited)","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"2"
"@StayReal02","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACEUbb7yF7r"," @waynedexter , you think Tribit 2 has both sound quality and light quality and that's up to you.

But I don't agree with the sound part.

No, you don't get as good sound as the Tribit 1.

They spent a lot of money to invest into a Karaoke and disco light machine.

That's fine for people who like it that way.

But I don't agree that they sound quality is good. Sounds muffled and not clear at all.

So let's just agree to disagree - or do you need to have a final word in every discussion? I'm sure you are not done yet.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"2"
"@waynedexter","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACEW5uI0uJS","@ You started this little back and forth with me. 
You came in strong like you’re an expert and questioned my intelligence in the process
…and now, to top it off, you’re trying to dismiss me. 
Dang dude, YOU ARE NOT SPECIAL, and the sooner you realize this the better off you and humanity will be.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"0"
"@waynedexter","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACEX7xUaIOe","@ No one was talking about the blast 2 specifically. The blast 2 is not the representative for all speakers with lights. Correlation does not imply causation. Someone with such a high IQ as yourself should know this.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"0"
"@Heff3rd","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACEXAXzjvB2","Reverting back to the original comment which needs to end this discourse:
“I want to hear music and could care less about staring at a speaker flashing me. I’d rather the manufacturer put money into the sound engineering than flashing lights BS.” Fact. /Stop",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"1"
"@waynedexter","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACEYJ7ceOkd"," @Heff3rd  Being shortsighted, nonsensical and irrational is also BS. But granted, you can be all those things if you like. It’s your life. Cheers",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"1"
"@StayReal02","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACEZC5_v748"," @Heff3rd , I have to agree with you on that one.

Pity Tribit did not invest more into improving the sound on its blast 2. They have the wrong focus this time around.

Keeping the same clarity and only add more bass through the app with the EQ whenever people want to throw a party. 

And that Dexter guy will never stop fighting. He wants the last word in the discussion like a small kid, that's why.

Sad to be honest. I feel like we are writing this discussion to a 12 year old. Start to be tiring.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"1"
"@Heff3rd","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACE__AY0sew"," @StayReal02  I beta test for several manufacturers. I’ve shared feedback about the lighting. There’s reasons it’s included and for that I skip those products. It also doesn’t take a high IQ to know some brands are way overpriced due to their name and thus they aren’t any better than budget brands such as Tribit and sometimes are worse. The main reason for sound difference between brands is processor and programming and that’s where the budget needs to be spent.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"3"
"@myearsgotyouthsystem8802","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACUPSzXMPio","What you hate is liked by someone else so your opinion and liking will not matter to everyone else. You choose your poison and others choose their poisons.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"0"
"@Heff3rd","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ACUSdTi7St4","@ and my comments were rhetorical as I don’t care of others opinions nor yours",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"1"
"@SeanyMacks","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1ADrQGDPfiy3","Just turn off the lights then big boy",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","2 months ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"3"
"@nicnod","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1AEM7FyTA_cy","Yeah that’s just a silly comment to make about the lights ..",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","1 month ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"1"
"@Zam1Fear","false",,,,,"UgwhpUztuSE6P6ekRf54AaABAg.ABsY9mubyq1AEh1TVLeY9Z","Couldn't* care less.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","1 month ago","0","UgwhpUztuSE6P6ekRf54AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"0"
"@myearsgotyouthsystem8802","false",,,,,"UgxDNIXyHxryexTQ5al4AaABAg.AAlwxxIk-IGACP8ou7ogck","Actually supposed to be the other side",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","3 months ago","0","UgxDNIXyHxryexTQ5al4AaABAg",,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","reply",,"gJi5evL_Oyw",,"0"
"@ChefTom777","false",,,,,"UgxDNIXyHxryexTQ5al4AaABAg.AAlwxxIk-IGADLU35WOtvC","it is pronounced treebeet",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=gJi5evL_Oyw","2 months ago","0","UgxDNIXyHxryexTQ5al4AaABAg",,,,"TriBit StormBox Blast 2 - Feel the Bass and Beats Everywhere (WaterProof)","reply",,"gJi5evL_Oyw",,"0"
